Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_min,Title,Views,Likes,Comments,Stream,EnergyLiveness,Album_type_compilation,Album_type_single,Licensed_False,Licensed_True,official_video_False,official_video_True,most_playedon_Youtube,Artist,Track,Album,Channel,Cluster
0.759,0.717,-5.014,0.115,0.0672,0.000455,0.131,0.195,99.946,4.198816666666667,Rvssian x Darell x Myke Towers x Zion y Lennox - B11 ( Video Oficial ),64343490.0,384617.0,3362.0,140710301.0,5.473282442748091,0.0,1.0,1.0,0.0,0.0,1.0,0.0,437.0,1381.0,1053.0,4476.0,1
0.73,0.648,-6.405,0.378,0.383,0.000112,0.103,0.675,187.991,5.080983333333333,Ta To Gucci (Remix) - Cauty x Rafa Pabön x Brytiago x Cosculluela x Darell x Chencho Corleone,208414417.0,956360.0,11444.0,168240166.0,6.291262135922331,0.0,1.0,1.0,0.0,1.0,0.0,1.0,437.0,14340.0,1911.0,911.0,0
0.825,0.649,-4.297,0.169,0.117,0.0,0.232,0.143,127.978,2.3776166666666665,Quavo & Takeoff - HOTEL LOBBY | A COLORS SHOW,39248844.0,527468.0,10228.0,154476023.0,2.7974137931034484,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1783.0,5904.0,7321.0,822.0,3
0.899,0.582,-7.275,0.264,0.0395,0.0,0.1,0.505,149.973,4.7199333333333335,"Quavo & Takeoff ft. NBA YoungBoy ""To The Bone"" (Music Video)",2539314.0,37695.0,642.0,36808984.0,5.819999999999999,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1783.0,15391.0,7321.0,4193.0,2
0.859,0.548,-6.59,0.197,0.041,0.0,0.204,0.112,127.958,2.7596833333333333,Quavo & Takeoff - HOTEL LOBBY | A COLORS SHOW,39248844.0,527468.0,10228.0,15785152.0,2.686274509803922,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1783.0,5905.0,4267.0,822.0,3
0.921,0.607,-7.397,0.209,0.525,1.12e-06,0.123,0.753,140.071,3.28465,Takeoff - Casper (Official Video),39996316.0,570190.0,18900.0,173427832.0,4.934959349593496,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1783.0,2643.0,10085.0,3466.0,1
0.854,0.611,-6.824,0.228,0.2,0.0,0.19,0.728,129.003,3.4728666666666665,"Quavo & Takeoff ft. Young Thug, Gunna ""Chocolate"" (Music Video)",64494.0,1436.0,41.0,16144126.0,3.2157894736842105,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1783.0,2819.0,7321.0,4193.0,1
0.876,0.551,-6.872,0.0992,0.233,0.0,0.185,0.685,134.946,3.3185166666666666,Quavo & Takeoff - Nothing Changed (Official Music Video),17265622.0,254272.0,8751.0,28233700.0,2.9783783783783786,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1783.0,10648.0,7321.0,4166.0,0
0.854,0.708,-5.805,0.244,0.175,0.0,0.241,0.172,118.032,2.7022166666666667,Takeoff - Last Memory (Official Video),66682302.0,812270.0,37636.0,96634492.0,2.937759336099585,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1783.0,8265.0,10085.0,3466.0,0
0.832,0.574,-7.232,0.341,0.0741,0.0,0.109,0.464,152.919,2.956583333333333,"Quavo & Takeoff -""Messy"" (Official Video)",30540785.0,592296.0,51045.0,11616600.0,5.26605504587156,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1783.0,9568.0,7321.0,4166.0,0
0.545,0.68,-5.112,0.293,0.127,6.09e-06,0.327,0.422,101.04,3.0099,"Quavo & Takeoff -""See Bout It"" ft. DJ Mustard (Official Lyric Video)",119692.0,2204.0,89.0,6963286.0,2.079510703363914,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1783.0,12994.0,7321.0,4166.0,0
0.729,0.482,-8.152,0.0806,0.00154,3.23e-06,0.161,0.292,150.004,3.6,Quavo & Takeoff Ft. Gucci Mane - Us vs. Them (Official Video),9658091.0,192097.0,6454.0,22372684.0,2.993788819875776,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1783.0,16013.0,7321.0,4167.0,2
0.578,0.537,-8.676,0.0832,0.162,0.0,0.076,0.25,83.909,3.358983333333333,Strawberries & Cigarettes,74822101.0,652947.0,2252.0,487711121.0,7.065789473684212,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1916.0,13996.0,9409.0,5334.0,2
0.559,0.559,-6.425,0.0358,0.0145,0.0,0.138,0.338,72.498,3.679666666666667,Troye Sivan - Angel Baby (Official Video),14120385.0,419705.0,15310.0,329232253.0,4.050724637681159,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1916.0,1057.0,817.0,5335.0,1
0.548,0.735,-7.572,0.236,0.173,0.0,0.195,0.498,101.252,2.709783333333333,Lauv & Troye Sivan - i'm so tired... [Official Video],19749885.0,425337.0,8902.0,790751685.0,3.769230769230769,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1916.0,17520.0,11813.0,2909.0,2
0.691,0.695,-5.6,0.0367,0.0592,0.0,0.0647,0.514,106.064,3.8897666666666666,"Regard, Troye Sivan, Tate McRae - You (Official Video)",18418625.0,274220.0,5252.0,249471068.0,10.741885625965995,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1916.0,17189.0,11553.0,4318.0,2
0.628,0.737,-4.437,0.041,0.0625,0.0,0.0777,0.592,91.507,3.0865666666666667,Troye Sivan - YOUTH (Official Video),180775404.0,2482589.0,95792.0,552590116.0,9.485199485199484,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1916.0,17061.0,1522.0,5335.0,2
0.768,0.896,-3.501,0.0969,0.0152,0.0,0.0412,0.829,109.959,2.833333333333333,"PNAU, Troye Sivan - You Know What I Need",1042952.0,21191.0,623.0,9247209.0,21.74757281553398,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1916.0,17251.0,11571.0,3946.0,2
0.611,0.644,-7.607,0.0553,0.124,0.0,0.124,0.13,105.969,3.6984,Martin Garrix & Troye Sivan - There For You (Official Video),352296212.0,3096279.0,65858.0,571078074.0,5.193548387096774,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1916.0,15186.0,10361.0,3349.0,2
0.736,0.756,-7.099,0.047,0.00632,0.00577,0.106,0.712,117.016,3.864116666666667,Troye Sivan - Dance To This ft. Ariana Grande (Official Video),205497670.0,2249662.0,64348.0,256665850.0,7.132075471698114,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1916.0,3445.0,1504.0,5335.0,1
0.701,0.458,-7.749,0.0836,0.00407,0.000151,0.045,0.482,102.967,3.4121166666666665,Troye Sivan - My My My! (Official Video),62091579.0,1018187.0,49395.0,272398259.0,10.17777777777778,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1916.0,10043.0,1504.0,5335.0,0
0.581,0.674,-7.09,0.033,0.00187,3.01e-06,0.128,0.488,143.005,3.559533333333333,"Troye Sivan, Kacey Musgraves - Easy ft. Mark Ronson",9324656.0,217550.0,6728.0,82820643.0,5.265625,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1916.0,4256.0,3042.0,5335.0,1
0.643,0.436,-11.322,0.0357,0.702,0.0889,0.115,0.755,71.969,4.033333333333333,TULUS - Hati-Hati di Jalan (Official Music Video),34360662.0,443507.0,13532.0,168838890.0,3.791304347826087,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1919.0,6052.0,6253.0,5343.0,3
0.534,0.462,-9.383,0.0326,0.573,5.59e-06,0.0974,0.519,88.046,3.5761166666666666,TULUS - Monokrom (Official Music Video),82362244.0,519801.0,49837.0,144302402.0,4.743326488706366,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1919.0,9801.0,6562.0,5343.0,0
0.464,0.344,-8.302,0.033,0.778,1.23e-06,0.132,0.751,177.713,2.833333333333333,TULUS - Interaksi (Official Lyric Video),31425658.0,180184.0,2043.0,63782772.0,2.606060606060605,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1919.0,7247.0,6253.0,5343.0,3
0.485,0.133,-10.7,0.058,0.91,0.0,0.106,0.366,100.593,3.3825166666666666,TULUS - Langit Abu-Abu (Official Music Video),5107384.0,119707.0,5575.0,91563344.0,1.2547169811320755,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1919.0,8238.0,6562.0,5343.0,0
0.576,0.289,-9.389,0.0261,0.838,8.63e-05,0.085,0.485,96.103,4.0,TULUS - Diri (Official Lyric Video),27098107.0,283927.0,7227.0,71370123.0,3.3999999999999995,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1919.0,3858.0,6253.0,5343.0,1
0.619,0.494,-9.626,0.0351,0.841,3.9e-05,0.126,0.478,91.984,4.008216666666667,TULUS - Sewindu (Official Music Video),26541892.0,113945.0,5124.0,63625101.0,3.920634920634921,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1919.0,13102.0,10672.0,5343.0,2
0.303,0.3,-10.157,0.0304,0.843,0.000296,0.0967,0.336,77.875,3.875266666666666,TULUS - Pamit (Official Music Video),71473618.0,389636.0,31194.0,75361497.0,3.1023784901758016,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1919.0,11234.0,6562.0,5343.0,0
0.699,0.486,-6.869,0.0369,0.78,2.12e-05,0.105,0.673,96.062,3.0442666666666667,TULUS - Labirin (Official Music Video),13893139.0,132343.0,4234.0,64471610.0,4.628571428571429,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1919.0,8203.0,5559.0,5343.0,3
0.707,0.475,-8.259,0.0454,0.618,0.0003,0.137,0.764,85.993,3.87045,Tulus - 1000 Tahun Lamanya,42602964.0,109094.0,4137.0,52198908.0,3.4671532846715323,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1919.0,76.0,7823.0,2305.0,1
0.598,0.45,-8.257,0.0298,0.694,0.000336,0.0985,0.346,114.993,3.654733333333333,TULUS - Sepatu (Official Music Video),28040950.0,130420.0,3822.0,40627194.0,4.568527918781726,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1919.0,13054.0,3930.0,5343.0,0
0.68,0.696,-6.977,0.051,0.116,0.0,0.607,0.684,115.962,3.012383333333333,AJR - World's Smallest Violin (Official Video),123292016.0,2788333.0,71388.0,200500645.0,1.1466227347611202,0.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,16975.0,7182.0,140.0,2
0.74,0.517,-6.233,0.0506,0.0183,0.0,0.0558,0.698,139.917,2.847633333333333,AJR - BANG! (Official Video),66310139.0,911981.0,31832.0,332148266.0,9.265232974910392,0.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,1614.0,7182.0,140.0,1
0.544,0.652,-6.938,0.0527,0.346,1.71e-06,0.114,0.519,145.039,3.676183333333333,AJR - The DJ Is Crying For Help (Official Video),2528212.0,87028.0,4794.0,9910649.0,5.719298245614035,0.0,1.0,1.0,0.0,0.0,1.0,0.0,26.0,14823.0,9929.0,140.0,2
0.454,0.66,-4.357,0.168,0.0364,0.0,0.181,0.568,184.353,3.5395666666666665,AJR - Burn The House Down (Official Video),92224111.0,923325.0,27027.0,0.0,3.646408839779006,0.0,0.0,0.0,1.0,0.0,1.0,1.0,26.0,2308.0,9913.0,140.0,1
0.423,0.721,-8.07,0.165,0.00792,0.0,0.38,0.382,161.926,2.8092166666666665,AJR - I Won't (Official Video),5359706.0,133762.0,7565.0,18742529.0,1.897368421052632,0.0,1.0,1.0,0.0,1.0,0.0,0.0,26.0,6869.0,4763.0,141.0,3
0.67,0.643,-4.553,0.0465,0.118,0.0,0.192,0.703,123.979,3.35265,AJR - Weak (Official Video),79467829.0,1165701.0,45487.0,628232520.0,3.348958333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26.0,16522.0,9912.0,140.0,2
0.701,0.547,-8.238,0.0483,0.00843,0.0,0.0987,0.4,140.015,3.4351333333333334,AJR - Way Less Sad (Official Video),24597533.0,346979.0,14778.0,109150426.0,5.5420466058763935,0.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,16463.0,7182.0,140.0,2
0.665,0.686,-7.049,0.104,0.247,0.0,0.062,0.927,73.987,2.4923,Daisy The Great x AJR - Record Player (Official Music Video),2409362.0,42544.0,988.0,46523912.0,11.06451612903226,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.0,12243.0,689.0,1216.0,0
0.491,0.48,-3.568,0.0287,0.0866,3.2e-05,0.382,0.552,92.919,3.7877833333333335,AJR - The Good Part (Official Video),6316931.0,173888.0,5381.0,101068238.0,1.256544502617801,0.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,14889.0,9912.0,140.0,2
0.626,0.639,-5.62,0.085,0.0465,0.0,0.161,0.638,144.009,3.546383333333333,AJR - 100 Bad Days (Official Video),26481445.0,423059.0,15668.0,199671795.0,3.968944099378882,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26.0,70.0,6901.0,140.0,1
0.687,0.792,-2.749,0.0452,0.191,0.0,0.167,0.671,100.015,3.5715,Marshmello ft. Bastille - Happier (Official Music Video),1048917172.0,14014583.0,740604.0,1798354650.0,4.74251497005988,0.0,1.0,1.0,0.0,0.0,1.0,0.0,173.0,5977.0,4326.0,3341.0,3
0.679,0.715,-6.383,0.0407,0.0755,0.0,0.271,0.571,127.435,3.5691333333333333,Bastille - Pompeii (Official Music Video),711949767.0,5178283.0,217631.0,1229480697.0,2.638376383763837,0.0,0.0,0.0,1.0,0.0,1.0,0.0,173.0,11657.0,1161.0,583.0,0
0.73,0.758,-4.888,0.0653,0.147,0.0,0.311,0.877,120.041,3.44155,Bastille - Good Grief (Clean Version - Official Music Video),9810308.0,74052.0,1428.0,269955637.0,2.437299035369775,0.0,0.0,0.0,1.0,0.0,1.0,0.0,173.0,5717.0,11368.0,583.0,3
0.621,0.885,-4.593,0.0415,0.265,0.0,0.0719,0.411,117.021,3.042733333333333,Alok & Bastille - Run Into Trouble (Official Video),3394312.0,42228.0,855.0,22888543.0,12.30876216968011,0.0,1.0,1.0,0.0,0.0,1.0,0.0,173.0,12599.0,8460.0,310.0,0
0.67,0.829,-7.2,0.0427,0.0192,0.000225,0.089,0.349,125.01,3.5701,Bastille - Of The Night (Official Music Video),53887945.0,400342.0,12947.0,169755498.0,9.314606741573034,0.0,0.0,0.0,1.0,0.0,1.0,0.0,173.0,10816.0,687.0,583.0,0
0.555,0.923,-4.748,0.161,0.197,0.0,0.0778,0.363,118.007,3.21135,Bastille - Joy (Official Music Video),6475197.0,50763.0,1350.0,134865172.0,11.86375321336761,0.0,0.0,0.0,1.0,0.0,1.0,0.0,173.0,7520.0,2892.0,583.0,3
0.422,0.321,-8.952,0.0294,0.76,2.33e-06,0.429,0.28,78.533,3.27245,Bastille - Oblivion (Official Music Video),21733315.0,223955.0,6775.0,171301828.0,0.7482517482517482,0.0,0.0,0.0,1.0,0.0,1.0,0.0,173.0,10780.0,1161.0,583.0,0
0.614,0.807,-3.405,0.0529,0.13,0.0,0.255,0.427,99.989,3.3497833333333333,Bastille - Send Them Off! (Official Music Video),9972815.0,111655.0,4194.0,67955956.0,3.164705882352941,0.0,0.0,0.0,1.0,0.0,1.0,0.0,173.0,13029.0,11368.0,583.0,2
0.583,0.778,-6.578,0.0459,0.0712,1.23e-06,0.0753,0.673,134.945,3.7506666666666666,Icarus - BASTILLE (Music Video),53560.0,677.0,38.0,68944311.0,10.332005312084991,0.0,0.0,1.0,0.0,1.0,0.0,0.0,173.0,7015.0,687.0,825.0,3
0.587,0.918,-4.878,0.0581,0.0636,0.0,0.267,0.629,134.055,4.01245,Bastille - Things We Lost In The Fire (Official Music Video),71554780.0,507986.0,14255.0,155017085.0,3.438202247191011,0.0,0.0,0.0,1.0,0.0,1.0,0.0,173.0,15209.0,687.0,583.0,0
0.658,0.453,-7.378,0.39,0.131,0.0002,0.0848,0.358,126.043,2.566,C. Tangana - Demasiadas Mujeres (Video Oficial),83257835.0,922343.0,12179.0,294518051.0,5.341981132075472,0.0,0.0,0.0,1.0,0.0,1.0,0.0,280.0,3658.0,3129.0,831.0,1
0.823,0.723,-4.778,0.229,0.311,0.00315,0.0998,0.505,83.97,3.3082166666666666,"C. Tangana, Niño de Elche, La Hungara - Tú Me Dejaste De Querer",178840590.0,1367452.0,26492.0,316580745.0,7.244488977955911,0.0,0.0,0.0,1.0,0.0,1.0,0.0,280.0,15763.0,3129.0,831.0,2
0.864,0.497,-8.886,0.18,0.0736,0.00308,0.108,0.133,97.93,3.3332333333333333,C. Tangana - Antes de morirme feat. Rosalía (Video Oficial),131212993.0,809242.0,12657.0,218460128.0,4.601851851851852,0.0,1.0,0.0,1.0,0.0,1.0,0.0,280.0,1114.0,852.0,221.0,1
0.83,0.699,-5.85,0.0378,0.171,2.26e-05,0.169,0.771,130.018,4.0,"C. Tangana, NATHY PELUSO - Ateo (Video Oficial)",61125504.0,485966.0,16296.0,149161484.0,4.136094674556213,0.0,0.0,0.0,1.0,0.0,1.0,0.0,280.0,1277.0,3130.0,831.0,1
0.705,0.757,-5.608,0.0656,0.195,0.000228,0.0524,0.737,104.973,3.11755,"C. Tangana, Gipsy Kings, Nicolás Reyes, Tonino Baliardo - Ingobernable",29802506.0,216495.0,3224.0,125262764.0,14.446564885496183,0.0,0.0,0.0,1.0,0.0,1.0,0.0,280.0,7215.0,3129.0,831.0,3
0.804,0.868,-4.069,0.143,0.048,0.0,0.149,0.562,108.03,3.3375166666666667,"Omar Montes, C. Tangana - Una y Mil Veces (Official Video)",5130508.0,50028.0,1174.0,17037256.0,5.825503355704698,0.0,0.0,0.0,1.0,0.0,1.0,0.0,280.0,15899.0,8053.0,3900.0,2
0.761,0.296,-10.22,0.0484,0.551,0.000492,0.134,0.579,127.938,2.7977833333333333,"C. Tangana, Ed Maverick - Párteme La Cara",18336567.0,226479.0,4169.0,78101277.0,2.2089552238805967,0.0,0.0,0.0,1.0,0.0,1.0,0.0,280.0,11933.0,3129.0,831.0,0
0.557,0.687,-4.721,0.0814,0.551,5.28e-05,0.0975,0.638,105.508,3.134883333333333,"C. Tangana, Carin Leon, Adriel Favela - CAMBIA!",10827571.0,127492.0,2565.0,45142720.0,7.046153846153847,0.0,0.0,0.0,1.0,0.0,1.0,0.0,280.0,2375.0,3129.0,831.0,1
0.913,0.369,-5.299,0.12,0.476,0.00609,0.309,0.436,135.019,2.7082166666666665,C. Tangana - Nunca Estoy (Video Oficial),32696900.0,299726.0,5168.0,109537933.0,1.194174757281553,0.0,0.0,0.0,1.0,0.0,1.0,0.0,280.0,10691.0,3129.0,831.0,0
0.792,0.418,-8.484,0.176,0.0406,5.07e-06,0.245,0.371,154.997,2.322583333333333,C. Tangana - Llorando en la Limo (Video Oficial),41416052.0,413446.0,10818.0,93392701.0,1.706122448979592,0.0,0.0,0.0,1.0,0.0,1.0,0.0,280.0,8638.0,1022.0,831.0,3
0.715,0.605,-5.128,0.0428,0.239,1.41e-05,0.189,0.454,122.956,3.54555,Clean Bandit - Symphony (feat. Zara Larsson) [Official Video],1207659517.0,7387812.0,187852.0,1220003456.0,3.201058201058201,0.0,0.0,0.0,1.0,0.0,1.0,0.0,373.0,14250.0,11259.0,1032.0,2
0.717,0.73,-4.729,0.0568,0.383,0.0,0.398,0.792,102.002,4.186216666666667,Clean Bandit - Rockabye (feat. Sean Paul & Anne-Marie) [Official Video],2761229559.0,13333328.0,301384.0,1312649614.0,1.8341708542713568,0.0,0.0,0.0,1.0,0.0,1.0,1.0,373.0,12493.0,11259.0,1032.0,0
0.799,0.586,-6.735,0.0377,0.162,2.03e-06,0.193,0.549,120.97,3.7972166666666665,Clean Bandit - Rather Be ft. Jess Glynne [Official Video],707730122.0,3924598.0,97785.0,1096645997.0,3.036269430051813,0.0,0.0,0.0,1.0,0.0,1.0,0.0,373.0,12196.0,6932.0,1032.0,0
0.758,0.683,-5.465,0.0399,0.153,1.54e-06,0.242,0.663,119.001,3.5549166666666667,"Whitney Houston, Clean Bandit - How Will I Know (Official Video)",8472743.0,103099.0,2137.0,79724836.0,2.8223140495867773,0.0,0.0,0.0,1.0,0.0,1.0,0.0,373.0,6510.0,4746.0,6620.0,3
0.779,0.705,-3.895,0.0344,0.369,7.91e-06,0.124,0.946,101.022,2.9729,Clean Bandit and Mabel - Tick Tock (feat. 24kGoldn) [Official Video],98951363.0,860859.0,19904.0,307148858.0,5.685483870967742,0.0,1.0,0.0,1.0,0.0,1.0,0.0,373.0,15318.0,10445.0,1032.0,2
0.74,0.622,-4.608,0.0446,0.0357,4.85e-05,0.356,0.556,104.966,3.711783333333333,Clean Bandit - Solo (feat. Demi Lovato) [Official Video],961054135.0,6622183.0,145811.0,955120289.0,1.7471910112359552,0.0,0.0,0.0,1.0,0.0,1.0,1.0,373.0,13623.0,11259.0,1032.0,2
0.693,0.624,-7.482,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,3.433116666666667,Clean Bandit - I Miss You (feat. Julia Michaels) [Official Video],139756930.0,951223.0,16461.0,605634827.0,6.534031413612565,0.0,0.0,0.0,1.0,0.0,1.0,0.0,373.0,6749.0,11259.0,1032.0,3
0.679,0.764,-5.301,0.0391,0.031,9.05e-06,0.0951,0.471,124.977,3.30025,Clean Bandit - Everything But You (feat. A7S) [Official Video],5506948.0,78266.0,1247.0,40233392.0,8.033648790746582,0.0,1.0,0.0,1.0,0.0,1.0,0.0,373.0,4762.0,3415.0,1032.0,1
0.81,0.571,-7.189,0.085,0.0624,1.63e-06,0.094,0.771,125.994,2.989583333333333,Clean Bandit & Topic - Drive (feat. Wes Nelson) [Official Video],19939648.0,141191.0,2054.0,107544414.0,6.074468085106383,0.0,1.0,0.0,1.0,0.0,1.0,0.0,373.0,4146.0,2948.0,1032.0,1
0.687,0.719,-6.167,0.212,0.684,6.67e-05,0.125,0.186,139.963,2.8831166666666665,Clean Bandit x Elley Duhé – Don’t Leave Me Lonely (Official Video),180404.0,7319.0,245.0,6550714.0,5.752,0.0,1.0,0.0,1.0,0.0,1.0,0.0,373.0,3991.0,2868.0,1032.0,1
0.699,0.58,-6.753,0.527,0.283,0.0,0.0926,0.706,83.759,3.4956,Delivery - Peso Pluma x Alemán (Video Oficial),13564585.0,232556.0,3749.0,9606254.0,6.263498920086392,0.0,1.0,0.0,1.0,0.0,1.0,1.0,67.0,3655.0,2634.0,264.0,1
0.797,0.53,-6.595,0.306,0.278,0.0,0.145,0.637,85.99,3.032083333333333,Alemán ft Rels B - Mírame Ma (Video Oficial),9963087.0,154505.0,2065.0,51094074.0,3.655172413793104,0.0,0.0,0.0,1.0,0.0,1.0,0.0,67.0,10107.0,4646.0,264.0,0
0.537,0.595,-9.503,0.109,0.112,0.0,0.113,0.115,104.029,3.841466666666667,"Junior H, Aleman - Vete Ya (LETRA) | Contingente",271418.0,3055.0,8.0,10460166.0,5.265486725663717,0.0,0.0,1.0,0.0,1.0,0.0,0.0,67.0,16032.0,1763.0,5677.0,2
0.864,0.59,-8.768,0.499,0.0196,0.0,0.093,0.579,161.989,2.809333333333333,Alemán - Rucón (Video Oficial),101512870.0,1584194.0,31285.0,151194171.0,6.344086021505376,0.0,0.0,0.0,1.0,0.0,1.0,0.0,67.0,12572.0,3054.0,264.0,0
0.813,0.884,-4.817,0.119,0.128,2.34e-05,0.122,0.646,126.892,2.9029666666666665,ALEMÁN || BZRP Music Sessions #15,208375592.0,2834521.0,90341.0,154357857.0,7.245901639344263,0.0,1.0,0.0,1.0,0.0,1.0,1.0,67.0,735.0,613.0,662.0,1
0.813,0.875,-3.768,0.188,0.29,0.0,0.0292,0.74,90.049,4.0,"Lupillo Rivera, Alemán, Santa Fe Klan, B-Real, Snoop Dogg - Grandes Ligas (Official Video)",167759736.0,1827167.0,56423.0,96657157.0,29.96575342465753,0.0,1.0,0.0,1.0,0.0,1.0,1.0,67.0,5800.0,4159.0,4129.0,3
0.687,0.697,-7.518,0.282,0.0216,0.0,0.312,0.859,168.06,2.7619,Alemán - Categoría 5 (Official Video),242270.0,4458.0,52.0,65713263.0,2.233974358974359,0.0,0.0,1.0,0.0,1.0,0.0,0.0,67.0,2652.0,4646.0,1078.0,1
0.618,0.601,-5.922,0.201,0.424,0.0,0.105,0.531,82.588,3.2087833333333333,Alemán ft Nicki Nicole - Grillz (Video Oficial),4034638.0,135182.0,3251.0,6141533.0,5.723809523809524,0.0,1.0,0.0,1.0,0.0,1.0,0.0,67.0,5833.0,4202.0,264.0,3
0.789,0.719,-6.099,0.373,0.463,0.0,0.308,0.663,81.003,4.558083333333333,Alemán ft Yung Sarria & Fntxy - Tantas Veces (Prod. Taxi Dee) [Video Oficial],257879588.0,1342952.0,30090.0,91779317.0,2.3344155844155843,0.0,0.0,1.0,0.0,0.0,1.0,1.0,67.0,14455.0,3054.0,264.0,0
0.948,0.464,-6.892,0.14,0.237,0.0,0.0818,0.603,113.997,3.45365,"Aleman ft Bhavi, Akasha & Cozy Cuz - Cómo Diamante (Video Oficial)",23357687.0,226470.0,2123.0,20182393.0,5.67237163814181,0.0,0.0,0.0,1.0,0.0,1.0,1.0,67.0,3337.0,4641.0,264.0,1
0.67,0.693,-8.34,0.35,0.2,0.0,0.0909,0.388,87.017,3.534883333333333,Justin Bieber - Holy ft. Chance The Rapper,213519061.0,4044232.0,209623.0,694298625.0,7.623762376237623,0.0,0.0,0.0,1.0,0.0,1.0,0.0,328.0,6388.0,5188.0,2603.0,3
0.681,0.521,-5.849,0.141,0.12,8.41e-05,0.108,0.181,94.997,3.8291166666666663,"Snakehips - All My Friends (Official Video) ft. Tinashe, Chance the Rapper",66704025.0,487483.0,11822.0,562271765.0,4.824074074074074,0.0,1.0,0.0,1.0,0.0,1.0,0.0,328.0,808.0,655.0,4740.0,1
0.679,0.645,-7.777,0.222,0.0518,0.0,0.145,0.203,125.795,5.1198,Chance The Rapper - Cocoa Butter Kisses (Music Video),1426510.0,5361.0,129.0,138864096.0,4.448275862068966,0.0,0.0,1.0,0.0,1.0,0.0,0.0,328.0,2933.0,496.0,3886.0,1
0.652,0.795,-5.192,0.174,0.156,0.0,0.123,0.788,135.018,5.076783333333333,Chance the Rapper ft. 2 Chainz & Lil Wayne - No Problem (Official Video),169921930.0,1038708.0,33268.0,470681037.0,6.463414634146342,0.0,0.0,1.0,0.0,1.0,0.0,0.0,328.0,10508.0,2156.0,934.0,0
0.704,0.777,-5.729,0.195,0.0358,0.0,0.151,0.392,111.921,2.359033333333333,All Night (feat. Knox Fortune),2894906.0,44420.0,107.0,258512749.0,5.145695364238411,0.0,0.0,0.0,1.0,0.0,1.0,0.0,328.0,814.0,2156.0,935.0,1
0.746,0.787,-6.373,0.12,0.212,0.0,0.0669,0.607,95.005,3.43645,Ed Sheeran - Cross Me (feat. Chance The Rapper & PnB Rock) [Official Music Video],50704674.0,674266.0,15784.0,371025581.0,11.763826606875934,0.0,0.0,0.0,1.0,0.0,1.0,0.0,328.0,3252.0,7064.0,1510.0,1
0.725,0.601,-9.03,0.377,0.0321,0.0,0.0504,0.811,155.918,3.0843666666666665,Chance The Rapper - Favorite Song (feat. Childish Gambino),54992924.0,257194.0,6738.0,60818566.0,11.924603174603174,0.0,0.0,1.0,0.0,1.0,0.0,0.0,328.0,4968.0,496.0,1093.0,1
0.505,0.397,-9.349,0.324,0.716,0.0,0.0853,0.558,95.063,3.661383333333333,Juke Jam (feat. Justin Bieber & Towkio),3689831.0,50369.0,149.0,277649769.0,4.6541617819460726,0.0,0.0,0.0,1.0,0.0,1.0,0.0,328.0,7539.0,2156.0,935.0,3
0.539,0.714,-4.543,0.455,0.288,0.0,0.174,0.458,81.709,4.26015,Chance the Rapper ft. Joey Bada$$ - The Highs & The Lows (2022) | [Official Music Video],9935065.0,120209.0,3267.0,13076275.0,4.103448275862069,0.0,1.0,1.0,0.0,1.0,0.0,0.0,328.0,14914.0,10047.0,934.0,2
